game_id,game_duration,winner,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,rift_herald_kill,t1_tower_kills,t1_inhibitor_kills,t1_baron_kills,t1_dragon_kills,t2_tower_kills,t2_inhibitor_kills,t2_baron_kills,t2_dragon_kills
397,1841,2,1,2,1,2,1,2,5,1,0,4,6,1,1,0
398,1714,2,1,2,2,2,1,0,3,0,0,1,6,1,1,1
399,1951,2,1,1,1,0,2,0,8,2,0,0,7,1,0,3
400,1989,2,1,1,2,1,1,0,4,0,1,1,8,1,0,2
401,2484,1,2,2,2,2,2,1,9,1,0,0,10,2,1,3
402,1959,2,2,2,2,2,2,2,1,0,0,0,10,3,1,2
403,1844,1,2,1,1,0,2,2,11,2,0,0,2,0,0,2
404,1441,1,1,1,1,1,1,1,9,2,1,2,1,0,0,0
405,2105,2,2,2,2,0,2,0,0,0,0,0,10,2,0,3
406,1230,1,1,1,0,0,1,1,4,0,0,2,0,0,0,0
407,1418,2,1,2,2,0,2,0,0,0,0,0,10,2,0,2
408,1282,2,2,2,2,0,2,2,0,0,0,0,11,2,0,2
409,2336,2,2,2,2,2,1,0,3,0,1,3,11,5,1,2
410,1639,2,2,2,2,2,1,0,1,0,0,2,8,1,1,0
411,2019,2,2,2,2,2,2,0,3,0,0,0,9,1,1,2
412,1820,2,2,1,2,2,2,2,2,0,0,1,7,2,2,1
413,1358,1,1,1,1,0,1,1,9,2,0,2,0,0,0,0
414,2841,1,1,2,1,1,1,0,9,3,2,4,6,2,0,2
415,2449,2,1,1,1,2,1,0,5,1,0,3,10,3,2,2
416,1461,1,1,1,1,0,2,1,7,1,0,0,0,0,0,2
417,2114,1,2,1,1,0,1,0,10,2,0,2,3,0,0,1
418,2170,2,1,1,2,1,1,0,4,0,1,2,10,3,1,2
419,1510,2,2,2,2,0,2,2,1,0,0,0,11,3,0,3
420,2041,1,1,2,1,1,1,0,10,2,1,2,5,0,0,0
421,1356,2,1,2,2,2,1,2,0,0,0,1,9,2,1,0
422,1715,1,2,2,1,0,2,1,10,2,0,1,1,0,0,1
423,1949,1,1,1,1,1,2,1,11,4,1,1,0,0,0,1
424,1640,1,1,1,1,1,1,1,10,2,1,2,0,0,0,0
425,1666,1,2,1,1,1,1,2,9,2,1,1,0,0,0,0
426,1231,2,2,2,2,0,1,2,0,0,0,1,5,1,0,1
427,1791,1,2,2,1,1,1,1,11,4,2,2,4,0,0,0
428,1997,1,2,2,1,1,2,0,11,3,1,2,3,0,0,1
429,1679,1,2,1,1,0,1,2,6,1,0,2,2,0,0,1
430,2995,1,2,1,1,2,2,0,11,5,0,2,6,0,2,2
431,2115,1,2,1,1,2,2,1,8,1,1,3,5,0,1,1
432,2006,1,2,1,2,2,1,0,10,2,0,2,4,1,1,0
433,2033,1,1,1,1,1,2,0,11,2,1,1,1,0,0,3
434,2221,1,2,2,2,1,2,0,9,2,1,3,7,2,0,1
435,1250,1,1,1,1,0,1,2,9,2,0,2,1,0,0,0
436,2016,2,1,2,2,0,2,0,2,0,0,0,11,3,0,2
437,1230,2,1,2,2,0,0,0,1,0,0,0,8,1,0,0
438,1461,1,1,1,1,1,2,2,11,3,1,1,0,0,0,1
439,2306,2,1,1,2,2,1,1,6,0,0,1,9,1,1,4
440,1363,2,1,2,0,0,2,0,1,0,0,0,5,0,0,2
441,1128,1,1,1,1,0,1,0,10,2,0,2,0,0,0,0
442,1304,2,2,2,0,0,2,0,1,0,0,0,6,0,0,1
443,2043,2,1,1,2,1,1,0,7,0,1,2,9,2,0,0
444,2129,2,2,2,2,2,1,2,2,0,0,1,9,2,1,3
445,2299,2,2,2,2,2,1,0,3,0,0,1,11,4,1,3
446,1661,1,1,1,1,0,1,0,9,2,0,2,0,0,0,0
447,2799,2,1,1,2,2,2,0,3,0,0,0,11,5,1,4
448,2065,1,2,2,1,2,2,0,6,1,0,0,4,0,1,2
449,1920,1,1,1,1,0,2,0,10,1,0,1,2,0,0,1
450,1129,2,2,2,0,0,2,0,0,0,0,0,3,0,0,1
451,1240,1,1,1,1,0,1,1,10,2,0,2,1,0,0,0
452,197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1604,2,2,2,2,2,2,0,1,0,0,0,9,2,1,1
454,1619,1,2,1,1,0,1,2,8,2,0,1,1,0,0,0
455,1931,2,2,2,2,2,2,2,0,0,0,0,11,3,1,3
456,1521,1,2,1,1,1,1,1,9,2,1,1,1,0,0,1
457,2345,2,1,1,1,2,2,1,6,2,0,2,9,1,2,2
458,1686,2,2,2,2,2,2,2,3,0,0,1,11,3,1,1
459,1469,1,1,1,1,0,1,1,7,2,0,2,0,0,0,0
460,2622,2,1,1,1,2,1,1,9,3,0,5,8,1,3,1
461,2405,2,1,2,2,2,1,1,7,0,0,3,10,2,2,0
462,1628,1,1,1,1,1,1,1,10,1,1,2,2,0,0,1
463,1894,2,2,2,2,2,2,1,3,0,0,0,9,2,1,4
464,2258,1,1,1,1,1,2,2,9,2,2,1,4,0,0,2
465,2331,1,2,2,1,2,2,0,9,1,0,2,5,0,2,2
466,2152,1,1,2,2,2,2,0,8,1,0,2,6,2,1,1
467,2264,2,2,2,1,1,2,1,4,1,2,1,9,2,0,3
468,193,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1969,2,1,2,2,2,2,2,1,0,0,1,9,1,1,3
470,2480,2,1,2,1,2,2,0,7,1,0,1,7,1,1,3
471,2081,2,2,1,2,1,2,1,4,0,1,1,10,2,0,3
472,1747,2,2,2,2,0,2,2,3,0,0,0,11,3,0,2
473,2189,1,1,1,1,1,2,0,9,2,1,0,3,0,1,2
474,198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1727,2,1,2,2,0,1,0,0,0,0,1,11,3,0,0
476,2568,2,1,2,2,2,2,0,1,0,0,0,10,3,1,5
477,2175,1,2,2,1,2,1,2,10,2,0,2,4,0,1,0
478,2197,2,2,1,2,2,1,0,5,0,0,2,10,3,2,2
479,2347,2,2,1,1,2,1,0,6,1,0,3,10,2,1,1
480,2031,2,2,2,2,2,2,2,0,0,0,0,11,3,1,4
481,1444,2,2,1,0,0,2,2,2,0,0,0,4,0,0,2
482,1524,1,2,1,1,1,2,1,7,2,1,0,1,0,0,1
483,1453,1,1,1,1,1,1,1,10,3,1,3,2,0,0,0
484,1883,2,2,2,2,2,2,2,3,0,0,1,9,2,1,2
485,2542,2,1,2,2,2,2,0,3,0,0,1,11,4,1,4
486,1467,2,2,1,2,0,2,2,4,0,0,0,7,1,0,3
487,1149,1,1,1,1,0,1,1,11,3,0,1,0,0,0,0
488,1982,2,2,2,2,2,1,0,1,0,0,2,9,2,1,1
489,1437,2,2,2,2,2,2,2,4,0,0,0,7,2,1,1
490,2092,2,2,1,2,2,2,0,5,1,0,0,10,2,1,3
491,2892,1,2,1,1,1,1,0,11,4,1,3,4,0,0,1
492,1954,2,2,2,1,2,1,1,7,1,0,2,8,1,1,2
493,1572,1,1,1,1,0,1,1,7,1,0,3,1,0,0,0
494,2075,2,1,2,2,2,2,2,2,0,0,0,8,2,1,3
495,2376,1,1,1,1,2,1,1,8,1,0,4,4,0,1,0
496,1714,2,1,2,2,0,2,2,1,0,0,0,7,2,0,3
497,1519,1,1,1,1,1,2,1,7,1,1,1,1,0,0,1
498,2019,1,2,2,1,0,2,0,5,1,0,1,4,0,0,1
499,967,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0
500,925,1,1,1,0,0,2,0,2,0,0,0,0,0,0,1
501,1795,1,1,1,1,1,1,0,11,2,1,3,3,0,0,0
502,2339,2,2,2,1,2,2,1,7,1,0,2,7,1,1,3
503,1902,2,1,1,2,1,1,0,4,0,1,2,8,2,0,1
504,2084,1,2,1,0,2,1,0,4,0,0,3,4,0,1,0
505,2383,1,2,2,1,2,2,2,10,3,0,3,4,0,1,2
506,1410,1,1,1,1,0,1,2,8,1,0,1,3,0,0,1
507,2086,2,2,2,2,2,2,0,3,0,0,1,11,3,1,2
508,2265,1,1,2,1,1,2,1,7,2,2,3,5,0,0,1
509,1467,2,2,2,2,2,1,0,0,0,0,1,8,1,1,1
510,1588,2,2,2,2,2,2,2,0,0,0,0,11,3,1,2
511,1569,2,2,2,2,0,2,2,1,0,0,0,11,2,0,3
512,197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1965,2,1,2,2,2,2,2,1,0,0,1,11,3,1,3
514,1987,1,2,1,0,1,2,0,6,0,1,2,4,0,0,1
515,1652,1,2,1,0,0,1,2,3,0,0,1,2,0,0,1
516,1964,2,1,1,2,2,1,0,6,0,0,1,7,1,1,2
517,1850,2,1,1,0,0,2,0,3,0,0,0,4,0,0,1
518,1753,1,1,1,1,0,1,0,10,2,0,3,2,0,0,0
519,1731,2,1,2,2,2,2,0,0,0,0,0,11,2,1,2
520,1841,1,2,1,2,2,2,2,8,1,1,0,6,1,1,2
521,1895,1,1,1,1,1,1,1,10,2,1,3,2,0,0,0
522,1604,1,1,2,1,0,2,0,9,1,0,1,3,0,0,1
523,1381,1,2,1,1,0,1,1,7,1,0,2,0,0,0,0
524,2210,2,1,1,2,2,1,1,2,0,0,2,9,2,1,2
525,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2074,1,2,1,2,2,2,0,5,1,0,0,8,2,1,3
527,2058,1,1,1,1,1,1,2,9,3,1,3,2,0,0,1
528,1754,1,1,1,1,1,1,1,11,4,1,3,1,0,0,0
529,1224,1,1,1,1,0,1,0,10,2,0,1,0,0,0,0
530,1282,1,1,1,1,0,2,1,11,1,0,1,0,0,0,1
531,2003,1,1,1,1,2,2,2,9,2,0,2,4,0,1,1
532,1692,2,1,2,2,0,2,2,2,0,0,0,11,3,0,1
533,2339,1,1,1,2,2,1,2,9,1,1,3,5,1,1,1
534,1759,2,2,2,2,0,2,0,3,0,0,0,9,2,0,2
535,1879,2,1,2,1,2,2,0,4,1,0,1,7,1,1,2
536,2074,2,2,1,2,2,2,0,6,0,0,1,8,1,2,2
537,911,2,2,2,0,0,2,0,0,0,0,0,3,0,0,2
538,1639,1,2,1,1,0,1,1,10,2,0,2,0,0,0,0
539,1209,2,2,2,2,0,2,0,0,0,0,0,11,2,0,1
540,2510,2,2,2,1,1,2,0,9,4,2,1,7,1,0,3
541,1880,2,1,1,2,0,2,2,2,0,0,0,7,2,0,4
542,2143,2,1,2,2,1,2,0,5,1,1,0,9,2,0,2
543,2157,1,2,2,2,2,1,1,8,1,1,3,9,1,1,1
544,1311,2,2,2,2,0,2,2,0,0,0,0,11,3,0,2
545,2434,2,1,1,2,2,2,0,4,0,0,1,9,1,1,3
546,1409,2,2,2,2,0,2,0,1,0,0,0,7,1,0,2
547,1880,2,1,2,2,1,2,2,5,0,1,2,9,1,1,1
548,1352,2,2,2,2,0,2,2,1,0,0,0,9,2,0,2
549,1120,2,1,2,2,0,2,2,2,0,0,0,6,1,0,1
550,2440,2,1,1,1,1,2,2,7,1,1,1,9,1,0,3
551,1967,1,2,1,1,1,2,0,11,2,1,1,3,1,0,1
552,1802,2,2,1,2,2,1,0,3,0,0,4,7,2,1,0
553,1863,2,1,1,2,2,1,2,5,0,0,1,6,1,1,1
554,1830,1,2,1,1,1,1,1,10,2,1,2,0,0,0,1
555,1665,2,2,2,2,2,2,2,0,0,0,0,10,2,1,3
556,2603,1,1,2,1,1,1,0,11,3,1,5,5,1,0,0
557,1444,1,1,1,1,0,1,1,10,2,0,2,0,0,0,0
558,1843,1,2,1,1,0,1,0,9,1,0,3,1,0,0,0
559,1640,1,2,1,1,1,1,2,11,3,1,3,3,0,0,0
560,1341,1,2,1,1,0,1,0,9,2,0,2,0,0,0,0
561,1393,1,1,1,0,0,2,0,5,0,0,0,2,0,0,2
562,1239,2,2,2,0,0,2,2,0,0,0,0,5,0,0,2
563,1518,2,1,2,2,2,2,2,0,0,0,0,11,2,1,2
564,1729,2,2,2,2,0,2,0,1,0,0,0,10,1,0,2
565,1648,2,2,2,2,0,1,0,1,0,0,1,10,2,0,0
566,2589,1,2,2,1,1,1,2,11,5,1,2,5,0,1,1
567,1488,2,1,1,2,2,2,0,3,0,0,0,9,1,1,2
568,1592,2,1,2,2,2,2,2,1,0,0,0,9,2,1,3
569,2089,1,1,2,1,1,1,2,7,1,1,3,4,0,0,1
570,1359,2,2,2,2,0,2,2,0,0,0,0,10,2,0,2
571,1989,2,1,2,1,2,2,1,7,1,0,3,8,1,1,1
572,1552,1,1,1,1,0,1,0,6,1,0,2,1,0,0,0
573,1736,2,1,1,2,2,2,1,4,0,0,0,7,1,1,2
574,1417,2,2,2,2,0,2,2,0,0,0,0,8,1,0,2
575,1416,2,2,2,2,2,1,2,2,0,0,1,10,2,1,2
576,1835,1,2,1,0,0,1,0,7,0,0,3,3,0,0,0
577,939,2,2,2,0,0,2,0,0,0,0,0,4,0,0,1
578,2245,1,1,1,1,1,1,1,9,2,1,3,1,0,0,0
579,1508,1,1,2,1,1,2,0,10,2,1,1,3,0,0,1
580,1862,2,1,2,2,2,1,1,3,0,0,3,10,2,1,1
581,2226,2,2,2,2,2,1,1,2,0,0,3,11,3,2,1
582,1739,1,2,1,1,0,1,0,11,5,0,2,0,0,0,0
583,2411,2,1,1,1,2,2,2,6,1,0,1,10,3,2,3
584,2113,2,2,1,1,2,2,2,7,1,0,1,8,1,1,3
585,2691,1,2,1,1,2,1,0,9,3,1,3,8,1,1,0
586,1512,2,2,2,2,0,2,2,1,0,0,0,11,3,0,2
587,1662,2,2,2,0,2,2,0,1,0,0,0,8,0,1,3
588,1999,2,1,2,2,0,2,2,2,0,0,0,10,3,0,4
589,2157,2,1,1,2,1,1,2,3,0,1,3,9,2,0,0
590,2625,2,1,1,1,1,1,1,9,2,2,3,8,1,0,2
591,2280,1,1,1,1,1,1,0,9,2,1,3,3,0,0,1
592,1834,1,1,1,1,1,1,0,10,2,1,1,2,0,0,1
593,2063,1,1,1,1,1,2,1,10,2,2,1,3,0,0,2
594,1456,2,1,2,2,0,2,2,0,0,0,0,9,1,0,2
595,1787,2,1,1,2,0,2,0,4,0,0,1,11,3,0,2
596,2091,1,1,1,1,0,1,0,9,2,0,2,2,0,0,0
597,1876,2,1,2,2,2,2,0,3,0,0,1,7,1,1,3
598,1858,1,1,1,1,1,1,2,9,2,1,2,4,0,0,0
599,1430,1,1,1,1,1,2,2,8,1,1,0,4,0,0,1
600,2106,1,2,1,1,0,1,0,9,1,0,3,4,0,0,0
601,2182,2,2,2,2,2,1,0,3,0,0,1,10,2,1,3
602,2593,2,1,1,1,2,2,1,8,2,2,2,10,1,1,2
603,2018,1,2,2,1,1,2,0,9,1,1,1,3,0,0,1
604,1812,1,1,1,1,1,1,1,10,2,1,3,2,0,0,0
605,1797,2,2,2,2,0,1,0,2,0,0,1,9,2,0,2
606,1875,1,1,1,1,1,1,0,10,2,1,2,0,0,0,0
607,1735,2,2,2,2,2,2,0,1,0,0,0,9,1,1,2
608,916,1,1,1,1,0,0,0,7,1,0,0,0,0,0,0
609,1506,1,1,1,1,0,1,1,10,2,0,2,0,0,0,0
610,2488,2,2,2,2,1,2,0,6,0,1,3,7,1,0,1
611,1578,1,1,2,2,1,1,2,5,1,1,1,7,1,0,1
612,1367,2,2,2,2,0,2,2,2,0,0,0,10,2,0,2
613,1599,1,1,1,1,0,1,0,10,2,0,1,1,0,0,0
614,1697,1,2,2,1,0,2,0,9,2,0,2,3,0,0,1
615,1626,2,1,2,2,2,2,0,0,0,0,0,9,2,1,3
616,1812,2,2,2,2,0,2,0,1,0,0,0,11,4,0,3
617,2148,1,2,1,1,1,2,1,8,2,1,2,5,0,0,1
618,3140,2,1,1,1,2,1,0,9,3,0,5,9,1,2,1
619,1684,2,1,2,2,0,2,0,1,0,0,0,10,3,0,3
620,1422,1,1,1,1,0,1,0,10,1,0,2,1,0,0,0
621,2296,1,1,2,1,2,1,0,10,5,1,2,5,0,1,3
622,2166,2,1,2,2,2,1,1,5,0,0,2,9,2,1,2
623,1545,2,1,2,2,0,2,0,0,0,0,0,9,2,0,3
624,2200,2,1,2,2,2,1,1,5,0,0,2,11,3,2,2
625,1257,1,1,1,1,0,1,2,10,2,0,2,1,0,0,0
626,1155,1,1,2,0,0,1,0,5,0,0,2,1,0,0,0
627,3109,1,1,2,2,1,2,0,11,5,2,4,5,1,0,1
628,1242,2,1,2,0,0,2,2,0,0,0,0,3,0,0,2
629,1816,1,1,1,1,0,1,0,8,1,0,1,2,0,0,1
630,2024,2,2,1,2,2,2,0,4,0,0,1,7,1,1,2
631,1915,2,2,1,2,2,1,0,2,0,0,1,11,3,1,2
632,1687,2,1,2,2,2,2,1,0,0,0,0,11,3,1,3
633,1689,1,1,1,1,1,2,2,11,3,1,2,3,0,0,2
634,1364,1,1,1,0,0,2,0,4,0,0,1,1,0,0,1
635,1443,2,2,2,0,0,2,0,0,0,0,0,4,0,0,2
636,2451,2,1,1,2,2,1,2,6,0,0,2,10,4,2,2
637,2930,2,1,2,2,1,2,0,7,1,2,2,9,4,0,3
638,1539,2,2,2,0,0,2,2,1,0,0,0,6,0,0,2
639,2251,2,2,2,2,1,2,0,2,0,1,0,10,2,0,3
640,1563,2,2,2,2,0,2,0,0,0,0,0,11,3,0,2
641,1880,1,1,2,1,0,2,2,10,2,0,2,3,0,0,1
642,1282,1,1,1,1,0,1,1,11,2,0,1,0,0,0,0
643,2065,1,2,2,2,1,2,2,6,1,2,1,6,1,0,4
644,1807,1,1,1,1,1,2,1,9,2,1,1,2,0,0,1
645,1745,1,1,1,1,1,1,1,11,3,1,3,1,0,0,0
646,1369,1,1,1,1,0,1,1,11,3,0,1,0,0,0,0
647,2195,2,1,2,2,2,2,2,1,0,0,1,10,2,2,4
648,1880,2,2,2,2,2,2,2,3,0,0,0,7,1,1,2
649,1539,2,2,1,0,0,2,0,1,0,0,0,4,0,0,1
650,1213,1,1,1,0,0,1,1,4,0,0,2,0,0,0,0
651,1858,1,2,2,1,1,1,0,11,3,1,4,4,0,0,0
652,2043,1,1,1,1,1,1,0,11,4,1,3,3,0,0,0
653,1933,2,1,2,2,2,2,1,2,0,0,0,9,2,1,2
654,2641,2,1,2,2,2,1,2,7,0,0,2,8,1,2,2
655,1671,1,1,1,1,1,1,1,6,1,1,2,3,0,0,0
656,2828,1,1,2,1,1,2,1,9,3,2,0,7,0,1,4
657,2297,2,2,2,1,2,2,2,11,3,0,4,7,1,2,1
658,1444,1,1,1,1,0,1,0,11,3,0,2,0,0,0,0
659,1698,1,2,1,1,1,1,0,10,2,1,3,4,0,0,0
660,1131,1,2,1,1,0,2,1,10,2,0,1,0,0,0,1
661,1606,2,1,2,0,0,1,2,2,0,0,1,6,0,0,0
662,2116,2,2,2,1,2,1,2,7,1,0,3,7,1,1,0
663,3563,1,2,2,2,1,1,1,9,2,2,4,8,4,0,3
664,1709,2,1,2,2,0,1,0,3,0,0,1,11,2,0,2
665,2265,1,1,2,1,1,1,1,10,3,2,3,3,0,0,1
666,1486,2,2,2,2,0,1,0,2,0,0,1,5,1,0,1
667,2080,1,1,1,1,1,2,0,10,3,1,1,6,0,0,2
668,1789,1,1,2,1,0,2,0,7,1,0,2,4,0,0,1
669,1057,2,2,2,2,0,0,0,0,0,0,0,10,2,0,0
670,1738,1,2,1,1,0,1,1,9,2,0,2,4,0,0,1
671,1731,2,2,2,2,0,1,2,3,0,0,3,8,1,0,0
672,1941,2,1,1,2,0,2,0,3,0,0,0,11,3,0,2
673,2376,2,2,2,2,1,2,0,4,0,1,1,11,3,1,4
674,2245,1,2,2,2,2,1,2,7,1,1,2,8,2,1,1
675,194,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2542,2,2,1,2,2,1,0,3,0,0,1,11,2,1,3
677,2536,1,2,1,1,1,1,1,10,3,2,3,4,0,0,1
678,2084,1,1,1,2,1,2,1,7,1,1,2,9,1,0,1
679,2026,2,1,2,2,1,1,0,6,0,1,1,9,2,1,3
680,2162,1,1,1,1,0,2,0,9,2,0,2,2,0,0,2
681,2172,1,1,2,1,1,1,1,11,5,1,4,1,0,0,0
682,1512,1,1,1,1,0,1,1,11,4,0,2,1,0,0,0
683,2031,2,1,1,2,1,1,1,6,0,1,3,8,1,0,1
684,1821,1,2,1,1,0,2,1,10,2,0,3,1,0,0,1
685,1618,1,1,1,1,0,1,1,11,3,0,2,1,0,0,0
686,1147,2,1,1,0,0,2,2,1,0,0,0,5,0,0,2
687,1002,1,1,1,1,0,1,1,10,2,0,1,0,0,0,0
688,2275,1,1,2,2,1,2,0,8,1,2,1,6,1,0,3
689,2419,2,1,1,2,1,1,0,3,0,1,1,11,5,1,4
690,1340,1,1,1,1,0,1,1,6,1,0,2,0,0,0,0
691,915,1,1,1,0,0,1,0,4,0,0,1,0,0,0,0
692,1868,1,1,2,1,1,1,0,8,1,1,3,3,0,0,0
693,2470,2,2,2,1,1,2,2,6,1,1,0,11,4,1,2
694,1888,1,1,2,1,0,1,0,11,3,0,2,4,0,0,1
695,2259,2,2,2,2,1,2,0,3,0,1,2,10,2,0,1
696,1912,2,2,1,2,0,1,1,3,0,0,1,8,1,0,2
697,2342,2,2,2,2,1,2,2,5,0,1,1,10,2,1,2
698,1555,2,1,2,0,0,2,1,1,0,0,0,2,0,0,1
699,1746,2,1,1,1,2,1,1,9,1,0,4,9,2,1,0
700,1290,2,2,1,0,0,2,2,2,0,0,0,4,0,0,2
701,1073,2,1,2,2,0,2,2,0,0,0,0,9,1,0,1
702,2413,1,1,1,1,1,2,0,11,3,2,1,2,0,0,1
703,1356,1,2,1,1,0,1,0,9,2,0,1,0,0,0,0
704,1691,1,1,2,2,1,2,1,10,2,1,1,4,1,0,1
705,2193,2,2,2,2,2,2,2,2,0,0,1,11,4,2,3
706,2453,2,1,1,2,2,1,1,6,0,0,4,10,2,1,1
707,1276,2,2,2,2,0,2,2,0,0,0,0,9,1,0,1
708,1760,2,2,2,2,2,2,0,5,0,0,0,8,1,1,3
709,1310,1,1,2,1,0,1,1,9,1,0,2,1,0,0,0
710,1237,1,1,1,0,0,2,0,5,0,0,0,0,0,0,2
711,1988,2,2,2,2,2,2,0,1,0,0,0,10,2,1,2
712,1787,1,1,1,1,0,2,0,9,2,0,2,2,0,0,1
713,1538,1,1,1,1,0,1,0,10,2,0,2,0,0,0,0
714,1815,1,1,1,1,0,1,0,10,3,0,2,3,0,0,1
715,2095,1,1,1,1,0,1,1,9,1,0,3,1,0,0,0
716,1995,2,1,2,2,2,1,1,4,0,0,1,10,2,2,3
717,1346,2,2,2,2,0,2,0,0,0,0,0,8,1,0,2
718,1765,1,2,1,1,1,1,0,10,2,1,3,2,0,0,0
719,2155,2,1,1,2,0,2,1,3,0,0,0,9,3,0,3
720,1776,2,2,2,2,2,2,0,1,0,0,0,11,3,1,3
721,1607,1,1,1,1,0,1,1,7,1,0,2,1,0,0,0
722,1611,2,1,2,2,0,1,2,2,0,0,1,9,2,0,1
723,2012,2,1,2,2,1,1,0,4,0,1,1,11,2,0,3
724,2103,1,1,2,1,2,2,1,10,2,0,2,4,0,1,2
725,1245,1,2,1,1,0,1,1,9,2,0,2,0,0,0,0
726,2933,2,2,2,2,1,1,2,11,7,3,1,11,7,0,4
727,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,198,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
729,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1969,2,1,2,2,2,2,2,2,0,0,1,11,3,1,2
731,1144,1,1,1,0,0,1,0,5,0,0,2,0,0,0,0
732,1316,1,1,1,1,0,1,1,6,1,0,1,2,0,0,0
733,2226,2,2,1,0,0,1,0,3,0,0,1,4,0,0,2
734,1902,1,1,2,1,1,1,2,7,1,1,3,3,0,0,0
735,1788,2,1,1,2,0,1,1,4,0,0,1,7,1,0,3
736,2503,1,2,2,1,1,1,0,11,4,1,3,6,0,0,2
737,1455,2,2,2,2,0,2,1,1,0,0,0,10,2,0,3
738,1986,2,2,2,2,1,1,2,4,0,1,3,9,3,0,0
739,1254,1,2,1,1,0,1,1,8,1,0,1,0,0,0,0
740,1682,1,2,1,1,0,1,0,10,2,0,3,1,0,0,0
741,1811,1,2,1,1,2,2,1,9,1,0,1,2,0,1,1
742,1717,2,1,2,2,2,2,2,1,0,0,0,10,2,1,3
743,1751,2,2,2,2,2,2,2,1,0,0,0,11,2,1,2
744,1349,2,2,2,2,2,2,2,0,0,0,0,9,1,1,2
745,2357,1,1,1,1,0,1,0,11,4,0,3,1,0,0,2
746,2088,2,1,2,2,0,1,0,3,0,0,1,8,1,0,1
747,2289,1,1,1,1,1,1,0,8,1,1,2,3,0,0,0
748,2110,1,1,1,1,1,2,1,10,2,1,3,2,0,0,1
749,1597,1,2,1,1,1,1,2,9,2,1,1,5,0,0,2
750,1833,2,2,1,2,2,2,1,3,0,0,0,8,2,1,2
751,2975,2,1,1,1,2,1,1,8,2,1,4,9,2,1,1
752,1275,1,1,1,0,0,1,0,8,0,0,1,0,0,0,0
753,1783,1,2,1,1,1,1,0,10,2,1,3,1,0,0,0
754,2514,2,1,1,1,1,1,0,9,2,1,2,7,1,1,1
755,1871,1,1,1,1,1,2,0,11,3,1,1,2,0,0,2
756,1998,1,1,1,1,0,1,0,11,3,0,2,1,0,0,0
757,2730,1,2,2,2,2,2,0,8,1,1,2,5,1,1,2
758,2326,2,2,1,2,2,1,0,3,0,0,1,11,3,1,2
759,1636,2,2,2,2,0,2,1,3,0,0,0,11,4,0,3
760,1747,2,1,1,2,2,2,0,3,0,0,0,11,3,1,2
761,1846,1,2,1,1,0,1,1,10,2,0,3,0,0,0,0
762,1605,1,1,1,1,0,1,1,10,2,0,3,0,0,0,0
763,2236,1,1,2,1,2,1,0,10,2,1,4,1,0,1,0
764,2258,1,2,2,1,1,1,0,9,2,1,4,7,2,0,0
765,1689,2,2,2,2,2,2,2,1,0,0,0,8,1,1,3
766,1053,1,1,1,0,0,1,0,4,0,0,1,0,0,0,0
767,1323,1,2,1,0,0,1,0,3,0,0,1,0,0,0,0
768,2340,2,1,2,2,1,2,1,5,0,1,2,11,2,1,3
769,2055,1,1,1,1,1,2,0,9,2,2,2,3,0,0,1
770,212,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1802,1,2,2,1,0,1,2,8,2,0,2,4,0,0,1
772,2199,1,1,2,1,1,1,0,11,4,2,4,3,0,0,1
773,1375,2,2,2,2,0,2,0,0,0,0,0,7,1,0,1
774,1395,1,1,1,1,0,1,0,11,2,0,1,0,0,0,0
775,1441,2,2,2,0,2,2,2,0,0,0,0,7,0,1,1
776,2221,1,2,1,1,1,2,0,11,4,2,1,4,0,0,2
777,1538,1,1,2,1,1,1,2,9,2,1,2,2,0,0,0
778,2289,2,1,1,1,1,1,1,9,1,1,2,9,2,1,2
779,1572,2,1,2,2,2,2,0,0,0,0,0,11,2,1,2
780,2079,1,2,1,1,2,2,0,8,2,0,1,3,0,1,2
781,1904,1,1,1,1,1,1,0,10,3,1,2,2,0,0,0
782,1740,1,1,1,1,1,2,0,10,2,1,1,1,0,0,2
783,1686,1,2,2,1,1,2,1,7,1,1,0,6,0,0,3
784,2039,2,2,2,2,2,2,2,3,0,0,1,8,1,1,2
785,1361,1,1,1,0,0,1,0,4,0,0,2,0,0,0,0
786,2584,2,2,2,2,2,2,2,1,0,0,1,10,3,1,4
787,1927,1,2,1,1,0,2,1,11,2,0,1,3,0,0,2
788,1853,1,2,2,1,1,2,2,10,2,1,3,1,0,0,1
789,2447,2,2,1,2,2,1,0,8,0,0,3,9,3,2,1
790,1047,2,2,2,2,0,2,0,0,0,0,0,5,1,0,1
791,2274,1,1,1,1,1,1,0,10,3,1,3,3,0,0,0
792,1499,1,2,1,1,0,1,0,10,2,0,2,3,0,0,0
